,Area_No,School_No,Exam_No,Area_ID,Exam_ID,Sido_No,Region_No,Gungu_No,School,Age,Gender,Strata,Weight,O_51B,O_51D,O_51M,O_51L,O_52B,O_52D,O_52M,O_52L,O_53B,O_53D,O_53M,O_53L,O_54B,O_54D,O_54O,O_54M,O_54L,O_55B,O_55D,O_55O,O_55M,O_55L,O_61B,O_61M,O_61D,O_61L,O_62B,O_62M,O_62D,O_62L,O_63B,O_63M,O_63D,O_63L,O_64B,O_64M,O_64O,O_64D,O_64L,O_65B,O_65M,O_65O,O_65D,O_65L,O_71L,O_71M,O_71D,O_71B,O_72L,O_72M,O_72D,O_72B,O_73L,O_73M,O_73D,O_73B,O_74L,O_74M,O_74O,O_74D,O_74B,O_75L,O_75M,O_75O,O_75D,O_75B,O_81L,O_81D,O_81M,O_81B,O_82L,O_82D,O_82M,O_82B,O_83L,O_83D,O_83M,O_83B,O_84L,O_84D,O_84O,O_84M,O_84B,O_85L,O_85D,O_85O,O_85M,O_85B,TN_UL_5,TN_UL_4,TN_UL_3,TN_UL_2,TN_UL_1,TN_UR_1,TN_UR_2,TN_UR_3,TN_UR_4,TN_UR_5,TN_LL_5,TN_LL_4,TN_LL_3,TN_LL_2,TN_LL_1,TN_LR_1,TN_LR_2,TN_LR_3,TN_LR_4,TN_LR_5,Calculus,Bleeding,Fluorosis,Trauma,Trauma_1,Trauma_2,Trauma_3,Trauma_4,Trauma_5,Orthodontic,n_tooth_d,dt_d,ft_d,dft_d,ds_d,fs_d,dfs_d,prev_caries_d,act_caries_d,label
O_53B,-0.012976062658187732,0.014652937383173649,-0.03509950181423758,-0.02523948929732568,0.007495387867414642,0.0066364591918103,,-0.04594163264007335,-0.049348660125158,,0.0066564680034678905,-0.013034736943964618,0.01573028112269307,0.02737786440942117,0.03315262792380744,0.03298049165466173,0.029116489627169867,0.07310085274378478,0.06854108170301011,0.07582664201926474,0.06866530174390857,1.0,0.8078863210886911,0.8629011149504261,0.8249201280689543,0.09780038690680612,0.08500884253545277,0.07376934197267139,0.09689315968959394,0.09813655137235854,0.10346320634676182,0.10046689741146642,0.04916058015516637,0.08407290909844263,0.0695837769283319,0.02555111465261882,0.02895685830829022,0.02909995512638725,0.024657487589900745,-0.0017140906831660282,0.00926298479619145,0.00039477831547687046,-0.004375938665608134,0.39376508849737546,0.31119971349921965,0.24874840258649947,0.3002475112595166,0.0943947998717945,0.10712542136783777,0.0851144891183344,0.08597162942392289,0.09420528934548196,0.08428651806315388,0.06336593073226013,0.05969413966872408,0.10004881703094708,0.08387191340502888,0.010916422673389665,0.010899462554977049,0.010906247798670724,0.010916422673389665,0.027130415737418253,0.02711026030004507,0.027118322637425054,0.0271163947986327,0.06407402971673816,0.0639163767467988,0.06862904449437103,0.06790706278969419,0.09110596577233539,0.09059401488652835,0.07024310458455062,0.07718871031051532,0.09397269697493413,0.08494880612811559,0.07255088648188238,0.04602263041308803,0.08332595381112232,0.0788768825934267,0.007168636047525357,0.007161280091973648,0.007150242472703749,0.007168636047525357,0.024188700350003894,0.02418033343293994,0.02417614984488904,0.02417440848149353,0.034437991064060536,0.035569765253169516,0.03465611784339614,0.038605465070729685,0.09461240032006824,0.08109929865966944,0.0711059679783277,0.09656682029394124,0.09448534677518348,0.14911759771753003,0.1508652601217429,0.09419287502984298,0.1311940263700473,0.14169422224646894,0.01636307304944251,0.03167388056580903,0.18425379475608153,0.07412911890451468,0.05814978807141276,0.05661034125180563,0.11190262955190619,0.09838152912652223,0.03495815531097211,0.030918095587325348,0.02140701515534913,0.020644149504117224,0.0086648349364337,-0.002278522670498025,-0.0029694164342755464,-0.00301276815493529,-0.002437498458828717,0.03203076042419585,0.023746844585533892,0.0174945734103333,,,,,,,,,,,-0.03644483080683042,0.13131081137303097,0.10756283874291317,0.14172308929887542,0.12042769482027003,0.14445618925016113,0.1601427769797329,0.05766611369406252,0.09632674207695946,0.05766611369406252
O_53D,-0.004628883938176684,0.017066401953205967,-0.017555616433160354,-0.0319608238119844,0.0002592810326457545,-0.007011805973359504,,-0.03208682281796567,-0.04730152324913689,,0.0038447860869300146,-0.004687915481492771,0.0008080761422813841,0.03788175662573785,0.046313540696404934,0.045650899287207496,0.03903457450808665,0.07577654053281234,0.07744909602776585,0.08669097513115055,0.07435844645677893,0.8078863210886911,1.0,0.7818797652063663,0.7851856042876878,0.12484031063889943,0.10796251569266031,0.11084184250925301,0.13174760038096164,0.1252805258572438,0.12205986301300355,0.12223704365532806,0.08143045378282956,0.09853491207432967,0.10363002436108318,0.036005672875355374,0.04105899709702281,0.04167144492462852,0.034817063803464096,0.018913066004930194,0.03529585390034019,0.024481546736431936,0.01947292462226513,0.297917247820174,0.28433854086205207,0.285320063230913,0.2645147313376737,0.12436476746477391,0.13758462292848245,0.10966156332549125,0.11351708015293287,0.12533880399975295,0.1138774423186087,0.09834495288627408,0.08468571949081767,0.12716124389661962,0.11166702591694272,0.009996835763326637,0.0099715832874771,0.009981686271326354,0.009996835763326637,0.02140320205040826,0.021737583630679572,0.022114825380084052,0.02138329117052784,0.030900634523626888,0.030737585623227735,0.04534879406383842,0.03427206440311531,0.09932524519069591,0.10142285516295096,0.08168773559045556,0.09148868766541253,0.10164466249481952,0.07174423797024547,0.06339418092925438,0.057714520408375054,0.07016940644945949,0.07679465667144719,0.0008341961135975211,0.0008226738430988571,0.000805383768775762,0.0008341961135975211,0.022386774622890553,0.022741870666875445,0.022368326340876578,0.02236671519166714,0.027809165758139225,0.034320734434741026,0.03196513930748572,0.029452145680336862,0.1262564964903109,0.11397266144433561,0.0981577900454873,0.12657422436534352,0.12608440713260377,0.1888426323185094,0.19106236048310807,0.11269619288034684,0.16190543268562538,0.1725040751573761,0.014986883375194287,0.03809359487256299,0.24451495184141422,0.16185160431803858,0.06860734538485554,0.057175602264440586,0.10272694069813984,0.10139733732093331,0.019198885563811233,0.018692365939992097,-0.0018908268476032122,0.008313494731041121,0.020705071148173434,0.0011909569715763478,-0.00408335688930746,-0.004142971480637904,0.009515886968798253,0.03835387214876918,0.01142698749546293,0.016347691148399363,,,,,,,,,,,-0.037381309617744135,0.14730673449471204,0.1459830113524445,0.17992492144120836,0.13410415623798924,0.17805215474463043,0.19434595034097885,0.07929885478985868,0.1281379597533609,0.07929885478985868
O_53M,-0.01465949319758968,0.019660991851970788,-0.034331260790547984,-0.024093797581449174,-0.007795022647951212,-0.003447062932057102,,-0.04881864878417944,-0.04662577007390962,,0.0030878084064883756,-0.014837642541102595,0.0014672810958658788,0.02870518368527877,0.03411147129160604,0.03401427071023573,0.02738677002239589,0.06594250598168257,0.06875607555279824,0.07336634715425662,0.06517001851826516,0.8629011149504261,0.7818797652063663,1.0,0.8308979796029429,0.09832346829131594,0.08460795565474938,0.07360161775779304,0.09743432286385781,0.0986556569401079,0.0975369988871215,0.09827847736550405,0.048882419593440404,0.07647392309491502,0.07534608026327434,0.02819362020004898,0.03351972461331394,0.033558854969291556,0.026857598555234532,0.0028376404954298245,0.013956996106583262,0.00796673207834883,0.0031561742718520685,0.33000843532256946,0.3487616719301247,0.25076431747403277,0.30252299724508275,0.07945294671375146,0.09517275563461065,0.07552632553421441,0.0701097615560677,0.07928200582754313,0.09732641917043029,0.07270620729534955,0.04959583461514061,0.09575704054355508,0.07723860853981611,-0.0011543892849828715,-0.0011750229608741055,-0.0011667675453735744,-0.0011543892849828715,0.021559620353729804,0.02195465666924062,0.02196263748351147,0.02154607209933189,0.04673393843205411,0.05061595425314236,0.05950402532325941,0.04860650319385029,0.07505174729635253,0.07354910885815823,0.059874655284794034,0.06519565773960155,0.07802945232315704,0.06222567643618208,0.051229895661954905,0.03840296365206786,0.06571367684052923,0.06306162153805513,0.0013781667956727463,0.0013702973062760793,0.0013584885872766754,0.0013781667956727463,0.018526707293354736,0.018936141381478276,0.018514235497860396,0.01851290195169201,0.03497299772504982,0.03836062604044204,0.03968132285425053,0.03471973699880539,0.07724010669852867,0.06819042536019067,0.05925999681062668,0.07927529479139471,0.07712778006128214,0.14610917384649294,0.14782004069603952,0.08888480883023152,0.13603245713534706,0.13518574935178249,0.012040619275634466,-0.0001935262305105979,0.2032640223231963,0.10149045306696967,0.07725996079052178,0.07901827775171244,0.11315961973017435,0.08043717804097211,0.03564826641798821,0.014854927963918092,0.008925420734496908,0.014082829823804432,0.013207891871090855,0.0027430421523042085,-0.0028330215547306284,-0.0028743819909584395,0.007428728274005233,0.04614282258624205,0.017373115910240957,0.010315404785566452,,,,,,,,,,,-0.03214120053535732,0.12308135034402076,0.09579879065504997,0.12868708286818273,0.1183072883803531,0.12790911645178912,0.14427605442962757,0.05501732299554761,0.09132363797438744,0.05501732299554761
O_53L,-0.016764494567678857,0.016146136532303627,-0.03333710335747017,-0.022604669344651166,-0.0113628840511069,0.0006990358474280794,,-0.05193969025990642,-0.04355374236071008,,0.011035455821276411,-0.016981226754794236,0.000996686046790806,0.03308373343812104,0.03712868620941485,0.035907951504279896,0.03308023300620917,0.08785554413877657,0.0878974033858367,0.09515079121493,0.0880052392948913,0.8249201280689543,0.7851856042876878,0.8308979796029429,1.0,0.07850670334211989,0.06616224964555958,0.060457888488122495,0.07776885404787741,0.07877896651672645,0.07462540513434561,0.07374813949917576,0.03661226722241746,0.055394930370865146,0.05926081729807959,0.03260936912780454,0.03545559310970303,0.03661723413012639,0.03258530272314027,0.01739083045626772,0.028348078096596632,0.02052140081546816,0.01776753309872723,0.32111987526093333,0.3050815955175298,0.2524771320114558,0.30528984452617247,0.08359637666177502,0.09484012908044674,0.07524860941500809,0.07092166226508156,0.0834347928123065,0.07902977218220554,0.0560605204523507,0.049142530527462286,0.0777346509209282,0.07588196101226975,-0.0003190447475617092,-0.0003366083839431929,-0.0003295812961711905,-0.0003190447475617092,0.02790051053039262,0.027884921428715587,0.027891157008721607,0.027889174229212554,0.030380921063137462,0.030272055981485437,0.03527963501389289,0.030272055981485434,0.06030068638773516,0.05904522254162315,0.044715492374672164,0.047477408314350454,0.06328050657179239,0.03392514310818987,0.029585606325747527,0.03051072773345111,0.033113512825812964,0.046379385257686354,0.0022091428943891126,0.002202503545894172,0.0021925408294116507,0.0022091428943891126,0.028589179818500288,0.028582914848316706,0.02857978240839177,0.028577723859480618,0.03455492637926066,0.03361606863110024,0.03476403680249901,0.034327116252022394,0.07758220398271752,0.06267549705550084,0.05636333368370778,0.07708982913177606,0.07747775878157835,0.14828361154953199,0.1500113439812506,0.08526284811581078,0.12850155407479452,0.1373586146438991,-0.006344173135564859,-0.007197772910668311,0.05440338559095844,0.05682443067990005,0.039610028779501226,0.04065809683185826,0.08462964463726082,0.06948660243021332,-0.0068875020160747875,-0.006394677616118861,-0.0033911944880454206,-0.00626025572011406,-0.0033355664829962987,-0.0018779169259101188,-0.0024473389947807247,-0.0024830686941373767,-0.0020089418779905104,0.009856627147889981,0.004169072171824408,0.017904003225985156,,,,,,,,,,,-0.040329437016775764,0.053339419881378435,0.09121733033031804,0.09687214941565006,0.04554837640486737,0.11356627267310468,0.1154739409469324,0.047527361636418124,0.06702195551721482,0.047527361636418124
O_54B,0.03867524665932049,0.04088320685023256,0.008285448258820688,-0.018776643975002175,0.00759262354940153,-0.014744117355770562,,0.02306645054470061,-0.033395251917897634,,0.04121617958771152,0.03891865552907552,0.01779843598689578,0.09234144272687875,0.1014860339676833,0.10730216744772021,0.0899364792676449,0.048928294335428724,0.0478395602390233,0.0621530290394094,0.048077894654109686,0.09780038690680612,0.12484031063889943,0.09832346829131594,0.07850670334211989,1.0,0.8677551275019785,0.7689976077028152,0.9880480777086534,0.9965020409957434,0.49354146976435587,0.4913745341235725,0.4013373176325733,0.48965704820088185,0.4593788009203789,0.0813639888547914,0.09560816746701507,0.09085150194588298,0.07906166874019407,0.08317268921184706,0.09500581647279382,0.0775918927717328,0.07927135168209724,0.09590766379521912,0.08749082713272834,0.1170225469229465,0.08613144048124481,0.586016557351155,0.583617869482433,0.5026486827894309,0.560710036350478,0.582513687798157,0.3571267275603862,0.3510334999434373,0.30734676330036903,0.3532393698479488,0.33520233670802274,0.05134886766298405,0.05142062934262892,0.05184947472980125,0.05134886766298405,0.02529654529644598,0.02604326662689308,0.025653855252971338,0.02587873808043375,0.039081043766614976,0.043528307155416605,0.05460165013653901,0.04169878397281473,0.4665463264289777,0.4692351197656628,0.3879369377621316,0.4464644339491269,0.46326897614902723,0.31107336825809634,0.3226274119964504,0.29569337747209307,0.3106656039958089,0.2717382675180131,0.05409401091298304,0.0544286767533399,0.05416717113020307,0.05409401091298304,0.05412364600719579,0.05451761465509103,0.05448640717524449,0.0547106802715742,0.010341096269326102,0.018786395657272265,0.005841312103319759,0.011515512432430808,0.5095860322063804,0.4716417515599478,0.40734010716762487,0.5068974228863148,0.5109399110987592,0.30032827375160276,0.3068068293201482,0.3193569069499453,0.3095333725161213,0.28934970806244803,0.0404466632260911,-0.043894665459344014,0.09346643227949135,0.1456581646254699,0.16514877748401807,0.16869205826755376,0.1694694180355379,0.1078156415728971,0.04690592676070219,0.05959444826029527,0.00033607854844083356,-0.011585549461036545,0.048073117067902106,0.01729975209030316,0.00762216613982243,0.00939336678660161,0.02132571457391655,0.05157230067600078,0.022238485409270006,0.03370945357589923,,,,,,,,,,,-0.07941365304303546,0.1840731720953223,0.5784991808203095,0.5523942760794819,0.17799262079533273,0.6891502803192869,0.6798451566206619,0.36844733412549424,0.2090949589750755,0.36844733412549424
O_54D,0.027132665065344425,0.035325196246127184,0.011867980862595554,-0.02622591853856293,0.027598381244258494,-0.032742362153107524,,0.017474160384348552,-0.030662043964269553,,0.050488186142782235,0.02724769651591352,0.008002015720867381,0.09939162595874679,0.1087365742665232,0.11604748559002903,0.0971905646677189,0.05132854947351168,0.0509753014420916,0.0666356536150997,0.050808484762574775,0.08500884253545277,0.10796251569266031,0.08460795565474938,0.06616224964555958,0.8677551275019785,1.0,0.8762330591241227,0.8662158082708905,0.8668897148617226,0.4661260513056861,0.4636004512970733,0.47019015920685187,0.580397526491028,0.4451617600193359,0.09738012922667656,0.1140810597690628,0.10720803972760795,0.09544448157678735,0.07967822833504509,0.09324648021067186,0.07539194912559016,0.07628278730378928,0.08152068617604796,0.08500808252313696,0.11405883437827954,0.07285137114758573,0.5489829052590506,0.5508687671456387,0.5621426932369697,0.6173339550646004,0.5481191504899683,0.3331338775634214,0.40994366148962985,0.3592146144726978,0.334404112051395,0.334341346995563,0.06649546084341454,0.06669947381614112,0.06693169560267137,0.06649546084341454,0.03090967806266002,0.03154228094497355,0.031206270436459745,0.03141138846972181,0.03581273660887219,0.03967951338946405,0.05050640604693399,0.038340948124770076,0.4543384314089313,0.4585788216281576,0.4413404745131743,0.5033713147065652,0.4538309877397604,0.3061453427881085,0.3699466564571241,0.35569719701872543,0.3054582757607528,0.28308656618891853,0.07190483854722209,0.07219698015014478,0.07211152990730967,0.07190483854722209,0.0575418729868059,0.057881931868215074,0.05784326548134091,0.05804779931497207,0.0014951461734486918,0.010755515795878103,-0.0025460442070938103,0.003681888380264587,0.4795605453396491,0.5184160365961907,0.4599189022461662,0.48085579539416107,0.48516611284496924,0.28511937498724294,0.29128540622361865,0.37170605470028156,0.35478842697096696,0.29135959016261964,0.07038941432967999,0.03609084925486698,0.08224114876383416,0.1466020417156229,0.17865513828107044,0.18127161951774512,0.17290044405345092,0.10444203360980016,0.09690221048003776,0.07097806267618302,0.0004054815410330897,-0.004312892640248634,0.0420379125192831,0.011135475041538586,0.0027690462274021616,0.0042979291509113796,0.014490494070315102,0.04772460796157163,0.025157915828180128,0.031141654377670122,,,,,,,,,,,-0.0879966521699955,0.22155630548118155,0.6635126851406791,0.6377639060726743,0.21072620328719563,0.7074167831339536,0.7038097863843761,0.4555668468792391,0.2555887639431774,0.4555668468792391
O_54O,-0.012499478810431695,0.006647904632984989,0.007182396468105128,-0.038983291580017225,0.022684795590462648,-0.06102079852268903,,-0.0022417030764325563,-0.02741297728210062,,0.0549334694369576,-0.012425432418346927,0.01801921830690435,0.0839874298661307,0.09338591475765166,0.10143905587524621,0.08297176691882532,0.06306201918803081,0.06020610820888488,0.0760707014458186,0.06020271576562063,0.07376934197267139,0.11084184250925301,0.07360161775779304,0.060457888488122495,0.7689976077028152,0.8762330591241227,1.0,0.7745904619334576,0.7688938122975986,0.4245738367517207,0.4251997947660219,0.5789804112978905,0.52803697958831,0.4820701652752531,0.08703326729850329,0.10389306459733123,0.09649445481349092,0.08502613172342108,0.06943478572508142,0.08230212855753591,0.06566061335124168,0.06624319205664582,0.07490113738270777,0.07384004498175216,0.1023757882603003,0.06837329580091053,0.5048375999877751,0.5062418720353322,0.6342396497980529,0.5706701556875108,0.5045518011390826,0.30615867287025567,0.3832466634639404,0.4520929565615347,0.30942572741916047,0.3807489225227458,0.07427397798317978,0.07443875348276174,0.0746613152943162,0.07427397798317978,0.017013977943338286,0.01756028843306392,0.01732903306015577,0.017454857202408046,0.0418840223967196,0.045301846986454126,0.054347423395507015,0.04407143523716463,0.41691076474321054,0.42135397938219593,0.5080396139188682,0.46226483933449564,0.4144408906421353,0.295382742175752,0.350873097021406,0.4167260712175525,0.30449007699062425,0.29810470316037385,0.07852947819522338,0.07878881604680606,0.07869646680725924,0.07852947819522338,0.043951361519582226,0.04424997672941473,0.04420744984542825,0.04439610326617072,-0.005854799112164276,0.002454210743911603,-0.009188595187172056,-0.00407847699920751,0.4519169178763546,0.48678161845011164,0.5312269141061318,0.4526267376022982,0.45697986536263085,0.2779292460849103,0.28385487878434373,0.4360342127435525,0.3453005420944845,0.32139444834698927,0.06200266774997941,0.029793566863750343,0.0839514847987515,0.13396386382038236,0.17563609842108402,0.17651267126931605,0.15840517956522604,0.10269525702753672,0.08209484942232836,0.06441438375910005,-0.005035620775463963,-0.007962369467203755,0.03528138706617529,0.00724081301933061,-0.001357749264479327,-9.379550062791182e-06,0.010862373997852627,0.04049975429002479,0.02003828175915824,0.022555307651169847,,,,,,,,,,,-0.07959310061635448,0.21092225784120233,0.6665575017356024,0.636008668639248,0.19815715183004903,0.6728485821984429,0.6689357740079421,0.4641428524073208,0.2435351063385606,0.4641428524073208
O_54M,0.03750251284350136,0.041618708324551945,0.007847239429741156,-0.02263516821968513,0.00890665052496096,-0.017545627180283997,,0.020596288412563606,-0.03632007443284527,,0.046825757415496945,0.037732788531532696,0.017765987796704803,0.0943551325706862,0.10356311822697005,0.10943609055749971,0.09196122198587349,0.05609190597207952,0.0550125468995283,0.06946350484751615,0.0552661500201122,0.09689315968959394,0.13174760038096164,0.09743432286385781,0.07776885404787741,0.9880480777086534,0.8662158082708905,0.7745904619334576,1.0,0.9888925836234069,0.49531313224359014,0.49441314299072897,0.40424572907135914,0.4910774989826327,0.4659161331355254,0.08336345921279228,0.09773568988245623,0.09283122287701956,0.08106863688950673,0.09090269808640414,0.10296225913875007,0.08596048783666688,0.08711708732827517,0.09694666813209869,0.08663939705720836,0.11736254923753016,0.0853391472021685,0.5893875243438652,0.5894118550234675,0.5070104460744075,0.563242950553966,0.5861351379749957,0.354578235106625,0.35343383949590895,0.31165112535429307,0.35380138332090477,0.34137744338713294,0.052335819571382225,0.0524048705916358,0.05283264830629844,0.052335819571382225,0.028291833995406336,0.029032233810356918,0.02872099656069566,0.028869381607775055,0.03811335222504814,0.04252732718749117,0.053832353184373335,0.0407064092755441,0.4688922422258518,0.4694750799293526,0.3880178290377539,0.44827761331830934,0.46557261275408957,0.309234224771811,0.3202680951397211,0.2983645247363318,0.3087820894093876,0.2722038009289689,0.056123339188646364,0.05645564737740337,0.056194196203230906,0.056123339188646364,0.05708625455693483,0.05747724230185414,0.05744561766613712,0.057668604274833064,0.009552800689737994,0.018269247328800805,0.005484875371485892,0.01069777807080711,0.515818609852631,0.47833278291309517,0.4140442181814028,0.5130731980194637,0.5171518284524512,0.3030517211809704,0.309554647854345,0.32269572193525725,0.30869311702329294,0.2939978540166687,0.04273438071181922,-0.03158774478547026,0.10328374173083074,0.14538362098660265,0.1656789176491739,0.16874202831075844,0.1691221811104789,0.11008592659497556,0.04872371293738362,0.05927914444278304,-0.00021886112704386088,-0.00997544956856598,0.04884948446460846,0.016911952172203943,0.007186969748514857,0.008944009246551294,0.021781507092967303,0.05242211551992054,0.023676713191036782,0.03492873753246984,,,,,,,,,,,-0.08279896889885026,0.1898349587102228,0.5836520989079091,0.5589711772692477,0.18321221590521403,0.6926653274799309,0.6842276659344553,0.3744696080055006,0.21058149748554394,0.3744696080055006
O_54L,0.03939245273674277,0.03923602657818852,0.011514490038249283,-0.016826779402901382,0.007377195896631597,-0.015237158138256822,,0.025215575346566994,-0.029532190251094294,,0.04013221794884799,0.039635363727109636,0.01752406292847615,0.09355685753984011,0.10250249111415545,0.10862643811377092,0.09138635686533529,0.04945973067739431,0.04836828321129982,0.06223862419518106,0.048603432661574006,0.09813655137235854,0.1252805258572438,0.0986556569401079,0.07877896651672645,0.9965020409957434,0.8668897148617226,0.7688938122975986,0.9888925836234069,1.0,0.4951656558375862,0.4930020082735663,0.3998357320417659,0.48920510054145305,0.45887057641365536,0.08328199901080698,0.09747983421872679,0.09257499655607736,0.08097478172869914,0.0837530986591933,0.09510006367593685,0.07815714973171894,0.07983487533320338,0.09625935410711368,0.08780158439214253,0.11745432222194888,0.08642581182848123,0.585813620815551,0.5834372998459116,0.5017833911297114,0.5596399487067062,0.5825627867976748,0.358428397307802,0.35081599980225725,0.3060494098995685,0.35454054289769127,0.3343977119791638,0.05144353915201325,0.05151617261470809,0.051945715198906874,0.05144353915201325,0.02644486879982103,0.027194350426625602,0.026803627462641446,0.027028946811743178,0.03936772844258152,0.043828272758501416,0.05494632811727656,0.04199456722426227,0.46646980974851027,0.4672519234357865,0.3857418279015236,0.4455533630539888,0.4631994922276688,0.312320131926815,0.32168466613020846,0.29489644176410945,0.31191666281548386,0.26862131767348535,0.05421658571176607,0.05455230333508993,0.05429063015729627,0.05421658571176607,0.05532429456011067,0.055719585342421586,0.055688517313300274,0.05591322549137824,0.010550948849886235,0.019038233976911113,0.006039919765618847,0.01173407046566631,0.5094607010692611,0.47058309526070785,0.40670548781323,0.5067810444883117,0.5108206709660235,0.2988636114689639,0.30533060557423963,0.3185995432790985,0.30610626457907775,0.28598658865676563,0.04256866825374445,-0.03924326266878603,0.09387653574820404,0.14388238713679466,0.1629044240754661,0.16694434708451278,0.1676896174914198,0.10822500610400916,0.05127670602677009,0.05999337835474564,0.0004761580707832508,-0.011354861329411643,0.04832003985440743,0.017416445268649546,0.00774012805139357,0.009516845508754297,0.02145699378049722,0.051830855825794414,0.022532613762744617,0.033957799853117074,,,,,,,,,,,-0.08061624348619935,0.1838310739649081,0.5763476741471255,0.5505176733827568,0.17811983866323916,0.6878549255776543,0.6786652790307244,0.36733717959247913,0.20995414260635822,0.36733717959247913
O_55B,-0.009903091733754725,-0.003584998713821997,-0.0009213425215039874,0.008209490716731464,-0.015417764366488325,-0.014978749587441161,,0.015183403747192568,-0.0259091577775473,,0.024648100316013,-0.009689407714793078,0.025495774427824445,0.05132290039477558,0.05664570602552047,0.05808728554736727,0.04896304858604207,0.025899894610788985,0.025722155549011694,0.03442223701194809,0.023379080386389802,0.10346320634676182,0.12205986301300355,0.0975369988871215,0.07462540513434561,0.49354146976435587,0.4661260513056861,0.4245738367517207,0.49531313224359014,0.4951656558375862,1.0,0.9901481055275101,0.40367151699738435,0.7918171883967025,0.699295523280845,0.05709719852431212,0.06229607161107484,0.06261966350540475,0.054535689185038115,0.04499622631375194,0.05721835678935816,0.04337931682697681,0.04490276380856678,0.07948656222633198,0.08456686649909614,0.09617904772793774,0.065377544775427,0.35251008818649204,0.3491253211777218,0.28755330178133937,0.3180738194629589,0.35173419057483285,0.46121055456464494,0.39108822398095533,0.2779592040210988,0.46267791813165665,0.34277391486648745,0.037138792391355695,0.037059873937060686,0.037359167430609054,0.037138792391355695,0.006688365142830803,0.007215559501217024,0.006940982976676337,0.006622135981997893,0.006727296513724953,0.010916097036743904,0.017214049301755064,0.009888451032014283,0.2981760033474916,0.2944273790456532,0.23360509632835835,0.27117246495906067,0.298352986610235,0.3232592842426403,0.2958611428394267,0.20276011275088632,0.32294136720147354,0.2622526541543415,0.03919334070049219,0.039430172870149785,0.03911529088979176,0.03919334070049219,0.0007800832640959487,0.001055976381896666,0.0010337027843148568,0.000713180893004314,0.027196417170878857,0.030525488667368785,0.02584327286580351,0.023455397541032846,0.3265016307493915,0.3018370912822599,0.25585063569613553,0.32509460490835895,0.32600358186040945,0.30030726508121586,0.3081633694966588,0.23721468680468372,0.28015536076117353,0.26897627797902923,-0.016557641001988033,-0.011414379439547057,0.09679772807086774,0.09725538699445789,0.08702351784132252,0.09968897981582484,0.13165127677721486,0.039201618518483944,0.001113973909418524,0.045501872215864714,-0.009361250621099392,-0.017095418643196823,0.0061786971720062004,-0.00626462157356412,-0.01307967171605076,-0.013270627173833727,-0.0032540928300864268,0.014313895628140363,0.008175859289972295,0.0125629476174708,,,,,,,,,,,-0.04567179859616661,0.1028518808815031,0.40435125831710556,0.37573338213218554,0.10497026313201341,0.5326233185520673,0.518515250032078,0.2407208872487649,0.10231440245117136,0.2407208872487649
O_55D,-0.006602252176375095,0.0012844870082326747,-0.00043436102004802685,0.003567586165304248,-0.017667886926308364,-0.014958401498744603,,0.013539987945655658,-0.030842260530791282,,0.025502961210814277,-0.006397428474089491,0.02200039458810168,0.05373882548342215,0.059317066982215165,0.06074297437231114,0.05150833364571942,0.02412968627227162,0.024423891766364222,0.03436660899397141,0.022110995273374862,0.10046689741146642,0.12223704365532806,0.09827847736550405,0.07374813949917576,0.4913745341235725,0.4636004512970733,0.4251997947660219,0.49441314299072897,0.4930020082735663,0.9901481055275101,1.0,0.4037560695424736,0.7913014817830819,0.6992909766575351,0.05630915836931217,0.061722131344559436,0.06206885334000423,0.053987019459292004,0.04315427070714456,0.056442938227230594,0.04206063622189735,0.04358999453673608,0.07844537949897669,0.08355495806640581,0.09706633229118303,0.06455759169772647,0.348421792376991,0.3453621197248722,0.288436632204567,0.31592666487368254,0.3479969604294317,0.46348007968636723,0.3925790778823295,0.28094787663356635,0.4648203375522042,0.3470050781156164,0.0407908348600788,0.040711772874357614,0.04100903422505772,0.0407908348600788,0.00980420248204261,0.010325160022924941,0.010053575376811619,0.009736991726460155,0.01115067203592674,0.015292091271969685,0.020927056317969272,0.013762652794529736,0.3014372936790958,0.29757550338209665,0.23786804116535887,0.2742837046464561,0.30155782508097717,0.3288426828246673,0.30158620334691094,0.2080395137099367,0.3287704283052733,0.2682980557197952,0.04276563112002383,0.04300030795001888,0.04268742320451817,0.04276563112002383,0.004028806262970907,0.0043016936196138686,0.004279167591197622,0.003960912895086392,0.031494575600962235,0.035236406196843796,0.030179286974691556,0.02718729696915173,0.33015556138447705,0.30618668534046234,0.2610816231109345,0.32870585736655467,0.32965044508641683,0.30620950695545607,0.31410406032260674,0.24225942124779148,0.2873656647162591,0.2735256462299885,-0.003731970859821434,0.0011564818700884093,0.09762535255992606,0.10447112338559199,0.09038964151331869,0.10154757559051855,0.13538888260428147,0.04077498140907434,0.009059880389936548,0.04290034405605044,-0.0075572346918851,-0.010563814904988096,0.005695087289680792,-0.00646085114756159,-0.013297038650420635,-0.01349116753666265,-0.0034909208769074466,0.01722226182561471,0.009095306803512558,0.016722709986574127,,,,,,,,,,,-0.04849580426240394,0.11151309633459434,0.408740256603942,0.3828436600783239,0.11295238856144335,0.5365292901486728,0.523848172633096,0.24504585250364377,0.1074755254653996,0.24504585250364377
